"date_time","traffic_volume","rain","snow","clouds","temperature"
2015-07-08 14:00:00,5160,0,0,40,294.75
2015-07-08 15:00:00,5658,0,0,75,295.02
2015-07-08 16:00:00,6234,0,0,40,295.14
2015-07-08 17:00:00,6163,0,0,1,295.24
2015-07-08 18:00:00,4523,0,0,1,295.12
2015-07-08 19:00:00,3336,0,0,1,294.44
2015-07-08 20:00:00,3090,0,0,1,293.73
2015-07-08 21:00:00,3133,0,0,1,291.58
2015-07-08 22:00:00,2405,0,0,1,289.73
2015-07-08 23:00:00,1271,0,0,1,288.6
2015-07-09 00:00:00,675,0,0,1,288.28
2015-07-09 01:00:00,404,0,0,1,287.78
2015-07-09 02:00:00,343,0,0,75,287.27
2015-07-09 03:00:00,346,0.3,0,1,287.17
2015-07-09 04:00:00,863,0,0,90,286.83
2015-07-09 05:00:00,2859,0,0,90,287.04
2015-07-09 06:00:00,5742,0,0,75,287.09
2015-07-09 07:00:00,6208,0,0,1,288.58
2015-07-09 08:00:00,5450,0,0,1,291.15
2015-07-09 09:00:00,4710,0,0,1,291.96
2015-07-09 10:00:00,4388,0,0,1,295.02
2015-07-09 11:00:00,4669,0,0,1,296.15
2015-07-09 12:00:00,4955,0,0,1,297.61
2015-07-09 13:00:00,5120,0,0,1,298.12
2015-07-09 14:00:00,5391,0,0,1,298.73
2015-07-09 15:00:00,5735,0,0,40,299.07
2015-07-09 16:00:00,6518,0,0,40,299.67
2015-07-09 17:00:00,6185,0,0,40,299.98
2015-07-09 18:00:00,4812,0,0,1,299.3
2015-07-09 19:00:00,3620,0,0,1,298.48
2015-07-09 20:00:00,3082,0,0,75,297.32
2015-07-09 21:00:00,3361,0,0,40,295.32
2015-07-09 22:00:00,2578,0,0,1,293.76
2015-07-09 23:00:00,1474,0,0,1,293
2015-07-10 00:00:00,826,0,0,1,292.73
2015-07-10 01:00:00,509,0,0,40,292.04
2015-07-10 02:00:00,379,0,0,75,291.74
2015-07-10 03:00:00,379,0,0,40,291.35
2015-07-10 04:00:00,866,0,0,1,290.93
2015-07-10 05:00:00,2830,0,0,1,290.6
2015-07-10 06:00:00,5388,0,0,1,290.33
2015-07-10 07:00:00,5906,0,0,1,291.66
2015-07-10 08:00:00,5146,0,0,1,293.72
2015-07-10 09:00:00,4598,0,0,1,294.42
2015-07-10 10:00:00,4486,0,0,1,297.43
2015-07-10 11:00:00,4818,0,0,1,299.07
2015-07-10 12:00:00,5386,0,0,40,300.49
2015-07-10 13:00:00,5161,0,0,40,301.17
2015-07-10 14:00:00,5435,0,0,75,301.62
2015-07-10 15:00:00,5560,0,0,40,302.08
2015-07-10 16:00:00,6030,0,0,1,301.62
2015-07-10 17:00:00,5549,0,0,1,301.46
2015-07-10 18:00:00,4609,0,0,1,301.06
2015-07-10 19:00:00,3472,0,0,1,300.24
2015-07-10 20:00:00,3048,0,0,1,299.57
2015-07-10 21:00:00,3204,0,0,1,297.53
2015-07-10 22:00:00,2415,0,0,75,296.52
2015-07-10 23:00:00,1818,0,0,40,295.88
2015-07-11 00:00:00,1280,0,0,40,295.58
2015-07-11 01:00:00,916,0,0,1,294.6
2015-07-11 02:00:00,617,0,0,1,294.12
2015-07-11 03:00:00,436,0.3,0,1,293.2
2015-07-11 04:00:00,451,0,0,1,292.56
2015-07-11 05:00:00,807,0,0,1,292.05
2015-07-11 06:00:00,1392,0,0,1,291.64
2015-07-11 07:00:00,1855,0,0,1,293.15
2015-07-11 08:00:00,2470,0,0,1,294.27
2015-07-11 09:00:00,3154,0,0,90,295.74
2015-07-11 10:00:00,3634,0,0,90,297.28
2015-07-11 11:00:00,3994,0,0,90,297.66
2015-07-11 12:00:00,4343,0,0,90,298.62
2015-07-11 13:00:00,4483,0,0,75,299.1
2015-07-11 14:00:00,4826,0,0,90,299.28
2015-07-11 15:00:00,4204,0,0,90,299.28
2015-07-11 16:00:00,4267,0,0,90,299.38
2015-07-11 17:00:00,4012,0,0,90,298.98
2015-07-11 18:00:00,3971,0,0,90,298.78
2015-07-11 19:00:00,3438,0,0,40,298.65
2015-07-11 20:00:00,2910,0,0,75,297.97
2015-07-11 21:00:00,2827,0,0,40,296.76
2015-07-11 22:00:00,2764,0,0,40,296.12
2015-07-11 23:00:00,2122,0,0,1,295.98
2015-07-12 00:00:00,1426,0,0,75,295.47
2015-07-12 01:00:00,947,0,0,40,294.95
2015-07-12 02:00:00,763,0,0,1,294.71
2015-07-12 03:00:00,359,0,0,1,294.67
2015-07-12 04:00:00,363,0,0,1,294.16
2015-07-12 05:00:00,471,0,0,1,293.99
2015-07-12 06:00:00,817,0,0,1,293.72
2015-07-12 07:00:00,1377,0,0,40,294.51
2015-07-12 08:00:00,2114,0,0,90,295.39
2015-07-12 09:00:00,2719,0,0,90,296.08
2015-07-12 10:00:00,3284,0,0,90,298.18
2015-07-12 11:00:00,4670,0,0,52.4,298.822
2015-07-12 12:00:00,4366,0,0,90,300.27
2015-07-12 13:00:00,4037,0,0,90,300.38
2015-07-12 14:00:00,4158,0,0,40,301.2
2015-07-12 15:00:00,4304,0,0,40,302.86
2015-07-12 16:00:00,4056,0,0,75,303.38
2015-07-12 17:00:00,3823,0,0,40,303.63
2015-07-12 18:00:00,3596,0,0,90,303.56
2015-07-12 19:00:00,3172,0,0,40,302.72
2015-07-12 20:00:00,2866,0,0,1,302.36
2015-07-12 21:00:00,2379,0,0,90,300.95
2015-07-12 22:00:00,1784,0,0,75,300.72
2015-07-12 23:00:00,963,9.91,0,90,294.08
2015-07-13 00:00:00,492,27.57,0,90,292.02
2015-07-13 01:00:00,374,7.29,0,75,292.22
2015-07-13 02:00:00,295,0.51,0,1,292.12
2015-07-13 03:00:00,346,0.3,0,1,291.75
2015-07-13 04:00:00,849,0,0,1,291.51
2015-07-13 05:00:00,2822,0,0,1,291.52
2015-07-13 06:00:00,5456,0,0,40,291.46
2015-07-13 07:00:00,6049,0,0,1,292.59
2015-07-13 08:00:00,5369,0,0,40,293.17
2015-07-13 09:00:00,4415,0,0,75,294.57
2015-07-13 10:00:00,4083,0,0,40,296.05
2015-07-13 11:00:00,4317,0,0,90,297.61
2015-07-13 12:00:00,4546,0,0,40,299.03
2015-07-13 13:00:00,4725,0,0,40,300.31
2015-07-13 14:00:00,5008,0,0,40,301.63
2015-07-13 15:00:00,5539,0,0,40,302.24
2015-07-13 16:00:00,6073,0,0,1,302.37
2015-07-13 17:00:00,5892,0,0,1,301.8
2015-07-13 18:00:00,4323,0,0,1,301.56
2015-07-13 19:00:00,3058,0,0,1,301.32
2015-07-13 20:00:00,2751,0,0,90,299.59
2015-07-13 21:00:00,2424,0,0,1,297.48
2015-07-13 22:00:00,1963,0,0,1,295.87
2015-07-13 23:00:00,1228,0,0,1,295.3
2015-07-14 00:00:00,670,0,0,1,294.31
2015-07-14 01:00:00,481,0,0,1,293.21
2015-07-14 02:00:00,325,0,0,1,292.66
2015-07-14 03:00:00,348,0,0,1,292.71
2015-07-14 04:00:00,893,0,0,1,292.41
2015-07-14 05:00:00,2936,0,0,1,292.45
2015-07-14 06:00:00,5637,0,0,1,292.49
2015-07-14 07:00:00,5646,0,0,1,293.47
2015-07-14 08:00:00,5324,0,0,1,295.33
2015-07-14 09:00:00,4498,0,0,1,295.69
2015-07-14 10:00:00,3866,0,0,1,297.98
2015-07-14 11:00:00,4163,0,0,1,299.39
2015-07-14 12:00:00,4493,0,0,40,299.58
2015-07-14 13:00:00,4757,0,0,40,300.18
2015-07-14 14:00:00,4654,0,0,40,300.59
2015-07-14 15:00:00,5372,0,0,40,301.06
2015-07-14 16:00:00,6444,0,0,40,301.07
2015-07-14 17:00:00,6317,0,0,40,300.89
2015-07-14 18:00:00,4468,0,0,1,299.83
2015-07-14 19:00:00,3267,0,0,1,299.15
2015-07-14 20:00:00,3353,0,0,1,297.53
2015-07-14 21:00:00,2772,0,0,1,295.21
2015-07-14 22:00:00,1951,0,0,1,294.2
2015-07-14 23:00:00,1285,0,0,1,293.4
2015-07-15 00:00:00,692,0,0,1,291.97
2015-07-15 01:00:00,474,0,0,1,291.18
2015-07-15 02:00:00,356,0,0,1,291.3
2015-07-15 03:00:00,380,0,0,40,290.23
2015-07-15 04:00:00,946,0,0,90,289.76
2015-07-15 05:00:00,2979,0,0,75,289.79
2015-07-15 06:00:00,5779,0,0,90,289.16
2015-07-15 07:00:00,5355,0,0,40,289.81
2015-07-15 08:00:00,5467,0,0,1,291.14
2015-07-15 09:00:00,4457,0,0,40,291.01
2015-07-15 10:00:00,4061,0,0,1,294.84
2015-07-15 11:00:00,4373,0,0,40,296.5
2015-07-15 12:00:00,4618,0,0,1,297.82
2015-07-15 13:00:00,4675,0,0,1,299.73
2015-07-15 14:00:00,4919,0,0,40,300.03
2015-07-15 15:00:00,5268,3.05,0,40,300.01
2015-07-15 16:00:00,6429,0.79,0,40,299.81
2015-07-15 17:00:00,6128,0.25,0,40,299.4
2015-07-15 18:00:00,4670,0,0,40,299.73
2015-07-15 19:00:00,3412,0,0,1,299.35
2015-07-15 20:00:00,3232,0,0,40,297.77
2015-07-15 21:00:00,2873,0,0,20,296.74
2015-07-15 22:00:00,2056,0,0,1,296.01
2015-07-15 23:00:00,1243,0,0,1,295.37
2015-07-16 00:00:00,721,0,0,1,295.09
2015-07-16 01:00:00,467,0,0,1,294.32
2015-07-16 02:00:00,351,0,0,1,294.05
2015-07-16 03:00:00,414,0.3,0,75,293.45
2015-07-16 04:00:00,900,0,0,90,293.41
2015-07-16 05:00:00,2903,0,0,90,293.69
2015-07-16 06:00:00,5653,0,0,20,293.25
2015-07-16 07:00:00,6133,0,0,90,293.47
2015-07-16 08:00:00,5417,0,0,90,293.71
2015-07-16 09:00:00,4664,0,0,75,294.45
2015-07-16 10:00:00,4338,0,0,90,294.79
2015-07-16 11:00:00,4663,0,0,75,294.94
2015-07-16 12:00:00,5067,0.25,0,90,294.63
2015-07-16 13:00:00,5129,0.51,0,90,294.03
2015-07-16 14:00:00,5306,0.27,0,90,293.12
2015-07-16 15:00:00,5511,1.15,0,90,292.78
2015-07-16 16:00:00,5907,1.09,0,90,292.54
2015-07-16 17:00:00,6092,0.78,0,90,292.68
2015-07-16 18:00:00,4746,0.53,0,90,292.61
2015-07-16 19:00:00,3338,0,0,90,292.68
2015-07-16 20:00:00,2903,0,0,90,292.86
2015-07-16 21:00:00,2724,0,0,90,292.52
2015-07-16 22:00:00,2187,0,0,90,292.42
2015-07-16 23:00:00,1290,0.25,0,90,292.4
2015-07-17 00:00:00,758,0,0,90,292.4
2015-07-17 01:00:00,492,0,0,90,292.24
2015-07-17 02:00:00,340,0,0,90,292.22
2015-07-17 03:00:00,403,0.3,0,90,291.99
2015-07-17 04:00:00,861,0,0,90,291.64
2015-07-17 05:00:00,2735,0,0,1,291.18
2015-07-17 06:00:00,5440,0,0,75,291.18
2015-07-17 07:00:00,6060,0,0,90,292.04
2015-07-17 08:00:00,5245,0,0,90,293.25
2015-07-17 09:00:00,4741,0,0,90,293.57
2015-07-17 10:00:00,4631,0,0,90,296.21
2015-07-17 11:00:00,4907,0,0,40,297.98
2015-07-17 12:00:00,5343,0,0,1,299.38
2015-07-17 13:00:00,5232,0,0,75,300.74
2015-07-17 14:00:00,5441,0,0,40,301.86
2015-07-17 15:00:00,5548,0,0,75,302.69
2015-07-17 16:00:00,5888,0,0,1,302.94
2015-07-17 17:00:00,5007,0,0,1,303.04
2015-07-17 18:00:00,4466,0,0,1,303.15
2015-07-17 19:00:00,3566,0,0,1,302.23
2015-07-17 20:00:00,3160,0,0,1,300.46
2015-07-17 21:00:00,3178,0,0,1,298.4
2015-07-17 22:00:00,2849,0,0,1,297.76
2015-07-17 23:00:00,2086,0,0,75,297.82
2015-07-18 00:00:00,1437,0,0,75,297.91
2015-07-18 01:00:00,696,13.64,0,90,293.64
2015-07-18 02:00:00,626,7.25,0,90,293.22
2015-07-18 03:00:00,435,1.14,0,20,293.06
2015-07-18 04:00:00,490,0.4,0,75,293.2
2015-07-18 05:00:00,782,0.51,0,75,292.87
2015-07-18 06:00:00,1377,0,0,40,292.87
2015-07-18 07:00:00,2043,0,0,1,293.42
2015-07-18 08:00:00,2626,0,0,1,294.25
2015-07-18 09:00:00,3455,0,0,40,295.17
2015-07-18 10:00:00,3882,0,0,1,298.48
2015-07-18 11:00:00,4017,0,0,40,299.07
2015-07-18 12:00:00,4332,0,0,40,300.67
2015-07-18 13:00:00,4174,0,0,75,301.68
2015-07-18 14:00:00,4583,0,0,40,302.02
2015-07-18 15:00:00,4445,0,0,1,302.58
2015-07-18 16:00:00,4268,0,0,1,302.35
2015-07-18 17:00:00,4077,0,0,40,302.05
2015-07-18 18:00:00,3822,0,0,1,301.35
2015-07-18 19:00:00,3385,0,0,1,300.28
2015-07-18 20:00:00,3102,0,0,1,298.73
2015-07-18 21:00:00,3338,0,0,1,296.99
2015-07-18 22:00:00,3239,0,0,1,295.49
2015-07-18 23:00:00,2263,0,0,1,294.99
2015-07-19 00:00:00,1511,0,0,1,293.64
2015-07-19 01:00:00,1172,0,0,1,291.94
2015-07-19 02:00:00,897,0,0,1,291.17
2015-07-19 03:00:00,451,0,0,1,290.47
2015-07-19 04:00:00,342,0,0,1,289.77
2015-07-19 05:00:00,500,0,0,1,289.59
2015-07-19 06:00:00,858,0,0,1,289.52
2015-07-19 07:00:00,1206,0,0,1,290.38
2015-07-19 08:00:00,1801,0,0,1,292.42
2015-07-19 09:00:00,2713,0,0,1,293.04
2015-07-19 10:00:00,3467,0,0,1,296.63
2015-07-19 11:00:00,3899,0,0,1,297.74
2015-07-19 12:00:00,4354,0,0,1,299.19
2015-07-19 13:00:00,4929,0,0,1,299.72
2015-07-19 14:00:00,4744,0,0,1,300.22
2015-07-19 15:00:00,4754,0,0,1,300.41
2015-07-19 16:00:00,4749,0,0,1,300.53
2015-07-19 17:00:00,4318,0,0,1,300.84
2015-07-19 18:00:00,4046,0,0,1,300.72
2015-07-19 19:00:00,3627,0,0,1,300.1
2015-07-19 20:00:00,3468,0,0,1,298.77
2015-07-19 21:00:00,3137,0,0,1,296.82
2015-07-19 22:00:00,2126,0,0,1,295.44
2015-07-19 23:00:00,1414,0,0,1,295.34
2015-07-20 00:00:00,695,0,0,1,295.2
2015-07-20 01:00:00,462,0,0,1,295.17
2015-07-20 02:00:00,316,0,0,1,295.12
2015-07-20 03:00:00,371,0,0,40,295.16
2015-07-20 04:00:00,909,0,0,1,294.98
2015-07-20 05:00:00,2890,0,0,1,294.62
2015-07-20 06:00:00,5559,0,0,1,294.01
2015-07-20 07:00:00,5210,0,0,1,294.33
2015-07-20 08:00:00,5149,0,0,40,294.59
2015-07-20 09:00:00,4597,0,0,40,295.05
2015-07-20 10:00:00,4081,0,0,1,295.58
2015-07-20 11:00:00,4617,0,0,1,296.41
2015-07-20 12:00:00,4570,0,0,1,297.67
2015-07-20 13:00:00,4717,0,0,1,298.39
2015-07-20 14:00:00,5327,0,0,1,298.64
2015-07-20 15:00:00,5558,0,0,75,298.57
2015-07-20 16:00:00,6247,0,0,40,298.13
2015-07-20 17:00:00,5794,0,0,1,297.93
2015-07-20 18:00:00,4342,0,0,75,297.28
2015-07-20 19:00:00,3449,0,0,40,296.46
2015-07-20 20:00:00,2721,0,0,40,295.1
2015-07-20 21:00:00,2583,0,0,1,293.25
2015-07-20 22:00:00,2200,0,0,1,291.76
2015-07-20 23:00:00,1108,0,0,1,290.84
2015-07-21 00:00:00,656,0,0,1,290.35
2015-07-21 01:00:00,400,0,0,1,289.77
2015-07-21 02:00:00,267,0,0,1,288.94
2015-07-21 03:00:00,367,0,0,1,288.38
2015-07-21 04:00:00,876,0,0,1,288.06
2015-07-21 05:00:00,3013,0,0,1,287.59
2015-07-21 06:00:00,5573,0,0,1,287.64
2015-07-21 07:00:00,5130,0,0,1,289.47
2015-07-21 08:00:00,4986,0,0,1,291.43
2015-07-21 09:00:00,5024,0,0,1,292.34
2015-07-21 10:00:00,4374,0,0,1,295.44
2015-07-21 11:00:00,4468,0,0,1,296.48
2015-07-21 12:00:00,4981,0,0,1,297.81
2015-07-21 13:00:00,4796,0,0,40,298.44
2015-07-21 14:00:00,5487,0,0,40,298.73
2015-07-21 15:00:00,6026,0,0,40,299.18
2015-07-21 16:00:00,6071,0,0,40,299.39
2015-07-21 17:00:00,5808,0,0,40,299.33
2015-07-21 18:00:00,4433,0,0,1,299.36
2015-07-21 19:00:00,3402,0,0,40,298.47
2015-07-21 20:00:00,3360,0,0,1,297.3
2015-07-21 21:00:00,3062,0,0,1,294.56
2015-07-21 22:00:00,2309,0,0,1,293.04
2015-07-21 23:00:00,1260,0,0,1,292.15
2015-07-22 00:00:00,619,0,0,1,291.47
2015-07-22 01:00:00,428,0,0,1,291.01
2015-07-22 02:00:00,312,0,0,1,290.24
2015-07-22 03:00:00,356,0,0,1,290.25
2015-07-22 04:00:00,911,0,0,1,290.21
2015-07-22 05:00:00,3023,0,0,1,290.32
2015-07-22 06:00:00,5728,0,0,1,290.6
2015-07-22 07:00:00,5436,0,0,75,291.37
2015-07-22 08:00:00,5318,0,0,1,293.32
2015-07-22 09:00:00,4834,0,0,1,294.51
2015-07-22 10:00:00,4503,0,0,1,296.97
2015-07-22 11:00:00,4707,0,0,1,298.41
2015-07-22 12:00:00,4932,0,0,40,299.33
2015-07-22 13:00:00,5072,0,0,1,299.7
2015-07-22 14:00:00,5367,0,0,40,300.09
2015-07-22 15:00:00,5760,0,0,40,300.48
2015-07-22 16:00:00,6279,0,0,75,300.16
2015-07-22 17:00:00,5871,0,0,40,300.31
2015-07-22 18:00:00,4550,0,0,1,299.76
2015-07-22 19:00:00,3487,0,0,1,299.18
2015-07-22 20:00:00,3143,0,0,1,297.77
2015-07-22 21:00:00,2930,0,0,1,295.89
2015-07-22 22:00:00,2009,0,0,1,294.24
2015-07-22 23:00:00,1191,0,0,1,293.46
2015-07-23 00:00:00,727,0,0,1,293.14
2015-07-23 01:00:00,444,0,0,1,292.42
2015-07-23 02:00:00,349,0,0,1,291.91
2015-07-23 03:00:00,387,0.3,0,1,291.14
2015-07-23 04:00:00,951,0,0,1,290.75
2015-07-23 05:00:00,2895,0,0,1,290.51
2015-07-23 06:00:00,5654,0.3,0,1,290.25
2015-07-23 07:00:00,5315,0,0,1,291.81
2015-07-23 08:00:00,4841,0,0,1,292.51
2015-07-23 09:00:00,5176,0,0,1,295.93
2015-07-23 10:00:00,4585,0,0,1,297.34
2015-07-23 11:00:00,4763,0,0,1,298.46
2015-07-23 12:00:00,4898,0,0,1,299.71
2015-07-23 13:00:00,4560,0,0,1,300.17
2015-07-23 14:00:00,4534,0,0,1,300.71
2015-07-23 15:00:00,5420,0,0,1,301.21
2015-07-23 16:00:00,6256,0,0,1,301.27
2015-07-23 17:00:00,5837,0,0,1,301.29
2015-07-23 18:00:00,4562,0,0,1,300.91
2015-07-23 19:00:00,3649,0,0,1,300.29
2015-07-23 20:00:00,3186,0,0,1,298.95
2015-07-23 21:00:00,3487,0,0,1,297.3
2015-07-23 22:00:00,2936,0,0,1,296.19
2015-07-23 23:00:00,1506,0,0,1,295.92
2015-07-24 00:00:00,827,0,0,1,295.24
2015-07-24 01:00:00,472,0,0,1,294.96
2015-07-24 02:00:00,406,0,0,90,295.13
2015-07-24 03:00:00,401,5.25,0,90,294.2
2015-07-24 04:00:00,847,2.16,0,40,294.07
2015-07-24 05:00:00,2672,2.29,0,40,293.97
2015-07-24 06:00:00,4879,2.91,0,90,293.11
2015-07-24 07:00:00,5700,1.09,0,75,292.97
2015-07-24 08:00:00,5063,0.25,0,75,293.25
2015-07-24 09:00:00,4674,0,0,75,295.06
2015-07-24 10:00:00,4610,0,0,75,296.85
2015-07-24 11:00:00,5104,0,0,1,298.97
2015-07-24 12:00:00,5536,0,0,40,300.16
2015-07-24 13:00:00,5143,0,0,1,301.31
2015-07-24 14:00:00,5512,0,0,90,301.53
2015-07-24 15:00:00,5735,0,0,75,301.72
2015-07-24 16:00:00,6023,0,0,40,302.27
2015-07-24 17:00:00,5341,0,0,40,302.64
2015-07-24 18:00:00,4500,0,0,40,302.79
2015-07-24 19:00:00,3960,0,0,1,302.09
2015-07-24 20:00:00,3379,0,0,1,300.91
2015-07-24 21:00:00,1688,0,0,1,299.3
2015-07-24 22:00:00,65,0,0,40,298.15
2015-07-24 23:00:00,108,0,0,75,296.91
2015-07-25 00:00:00,1212,0,0,1,295.82
2015-07-25 01:00:00,714,0,0,1,295.25
2015-07-25 02:00:00,616,0,0,1,293.9
2015-07-25 03:00:00,356,0,0,1,293.41
2015-07-25 04:00:00,258,0,0,1,292.35
2015-07-25 05:00:00,283,0,0,1,292.2
2015-07-25 06:00:00,241,0.3,0,1,292.12
2015-07-25 07:00:00,190,0,0,1,293.36
2015-07-25 08:00:00,1,0,0,1,295.27
2015-07-25 09:00:00,1,0,0,1,295.82
2015-07-25 10:00:00,1990,0,0,1,298.19
2015-07-25 11:00:00,2721,0,0,1,299.21
2015-07-25 12:00:00,3068,0,0,1,300.92
2015-07-25 13:00:00,3252,0,0,1,301.62
2015-07-25 14:00:00,3095,0,0,76,302.12
2015-07-25 15:00:00,3202,0,0,1,302.52
2015-07-25 16:00:00,3179,0,0,1,302.06
2015-07-25 17:00:00,3410,0,0,40,301.43
2015-07-25 18:00:00,3134,0,0,1,301.04
2015-07-25 19:00:00,2502,0,0,1,300.53
2015-07-25 20:00:00,2300,0,0,40,299.67
2015-07-25 21:00:00,1946,0,0,1,297.56
2015-07-25 22:00:00,2214,0,0,1,296.48
2015-07-25 23:00:00,1485,0,0,1,295.66
2015-07-26 00:00:00,1212,0,0,1,295.83
2015-07-26 01:00:00,714,0,0,40,295.52
2015-07-26 02:00:00,616,0,0,40,295.51
2015-07-26 03:00:00,356,0,0,40,295.6
2015-07-26 04:00:00,258,0,0,40,295.34
2015-07-26 05:00:00,321,0,0,1,295.08
2015-07-26 06:00:00,518,0,0,40,294.57
2015-07-26 07:00:00,758,0,0,90,294.8
2015-07-26 08:00:00,1215,0,0,90,295.53
2015-07-26 09:00:00,1874,0,0,90,295.95
2015-07-26 10:00:00,2606,0,0,1,297.41
2015-07-26 11:00:00,3268,0,0,40,298.45
2015-07-26 12:00:00,3582,0,0,75,299.71
2015-07-26 13:00:00,3749,0,0,1,301.59
2015-07-26 14:00:00,3607,0,0,40,302.58
2015-07-26 15:00:00,3704,0,0,40,302.6
2015-07-26 16:00:00,3683,0,0,1,303.06
2015-07-26 17:00:00,3892,0,0,1,303.04
2015-07-26 18:00:00,3642,0,0,1,302.38
2015-07-26 19:00:00,3070,0,0,1,301.62
2015-07-26 20:00:00,2887,0,0,1,300.38
2015-07-26 21:00:00,2566,0,0,1,298.44
2015-07-26 22:00:00,2151,0,0,1,297.51
2015-07-26 23:00:00,1324,0,0,1,296.56
2015-07-27 00:00:00,910,0,0,1,295.77
2015-07-27 01:00:00,423,0,0,1,295.09
2015-07-27 02:00:00,305,0,0,1,294.63
2015-07-27 03:00:00,371,0,0,1,294.45
2015-07-27 04:00:00,880,0,0,1,294.44
2015-07-27 05:00:00,2846,0,0,1,294.41
2015-07-27 06:00:00,5574,0,0,1,294.37
2015-07-27 07:00:00,5868,0,0,1,295.06
2015-07-27 08:00:00,5347,0,0,40,296.42
2015-07-27 09:00:00,4570,0,0,1,297.73
2015-07-27 10:00:00,4461,0,0,40,298.44
2015-07-27 11:00:00,4462,0,0,75,300.26
2015-07-27 12:00:00,4705,0,0,40,301.27
2015-07-27 13:00:00,4699,0,0,75,301.41
2015-07-27 14:00:00,4943,0,0,40,301.5
2015-07-27 15:00:00,5214,0,0,20,301.76
2015-07-27 16:00:00,5413,0,0,40,302.17
2015-07-27 17:00:00,5615,0,0,40,302.28
2015-07-27 18:00:00,4226,0,0,40,301.8
2015-07-27 19:00:00,3153,0,0,40,301.32
2015-07-27 20:00:00,2575,0,0,1,300.32
2015-07-27 21:00:00,2432,0,0,1,299.71
2015-07-27 22:00:00,1860,0,0,1,298.38
2015-07-27 23:00:00,1075,0,0,1,297.8
2015-07-28 00:00:00,647,0,0,1,297.45
2015-07-28 01:00:00,608,0,0,1,296.77
2015-07-28 02:00:00,317,0,0,40,296.65
2015-07-28 03:00:00,357,0,0,1,296.5
2015-07-28 04:00:00,868,0,0,1,296.36
2015-07-28 05:00:00,3011,0,0,1,296.51
2015-07-28 06:00:00,5101,8.02,0,40,296.14
2015-07-28 07:00:00,4302,20.24,0,90,295.12
2015-07-28 08:00:00,5045,13.32,0,90,294.58
2015-07-28 09:00:00,4786,5.52,0,75,295.04
2015-07-28 10:00:00,4287,0,0,1,295.87
2015-07-28 11:00:00,4590,0,0,1,297.2
2015-07-28 12:00:00,4878,0,0,1,297.93
2015-07-28 13:00:00,4762,0,0,75,299.41
2015-07-28 14:00:00,5398,0,0,90,300.58
2015-07-28 15:00:00,5617,0,0,90,300.92
2015-07-28 16:00:00,6622,0,0,90,300.99
2015-07-28 17:00:00,6549,0,0,90,300.49
2015-07-28 18:00:00,4770,0,0,90,300.39
2015-07-28 19:00:00,3195,0,0,40,300.11
2015-07-28 20:00:00,2841,0,0,40,298.93
2015-07-28 21:00:00,2586,0,0,1,298.42
2015-07-28 22:00:00,1786,0,0,1,295.51
2015-07-28 23:00:00,1167,0,0,20,294.29
2015-07-29 00:00:00,620,0,0,1,294.01
2015-07-29 01:00:00,414,0,0,1,293.02
2015-07-29 02:00:00,305,0,0,1,292.34
2015-07-29 03:00:00,381,0,0,1,292.22
2015-07-29 04:00:00,899,0,0,1,291.37
2015-07-29 05:00:00,2951,0,0,1,291.28
2015-07-29 06:00:00,5826,0,0,1,291.31
2015-07-29 07:00:00,5529,0,0,1,292.04
2015-07-29 08:00:00,5299,0,0,1,293.4
2015-07-29 09:00:00,4113,0,0,1,293.84
2015-07-29 10:00:00,4217,0,0,1,296.25
2015-07-29 11:00:00,4307,0,0,1,296.87
2015-07-29 12:00:00,4400,0,0,1,298.29
2015-07-29 13:00:00,4756,0,0,1,299.12
2015-07-29 14:00:00,5071,0,0,40,299.75
2015-07-29 15:00:00,5445,0,0,40,300.06
2015-07-29 16:00:00,6177,0,0,40,300.17
2015-07-29 17:00:00,4846.5,0,0,27,298.285
2015-07-29 18:00:00,4531,0,0,1,300
2015-07-29 19:00:00,3467,0,0,1,299.23
2015-07-29 20:00:00,2872,0,0,1,298.01
2015-07-29 21:00:00,2975,0,0,1,296.05
2015-07-29 22:00:00,2068,0,0,1,294.93
2015-07-29 23:00:00,1181,0,0,1,294.06
2015-07-30 00:00:00,688,0,0,1,293.3
2015-07-30 01:00:00,418,0,0,1,292.84
2015-07-30 02:00:00,342,0,0,1,291.99
2015-07-30 03:00:00,362,0,0,1,291.68
2015-07-30 04:00:00,896,0,0,1,290.57
2015-07-30 05:00:00,2953,0,0,1,290.35
2015-07-30 06:00:00,5656,0,0,1,290.06
2015-07-30 07:00:00,5535,0,0,1,291.24
2015-07-30 08:00:00,5337,0,0,1,291.99
2015-07-30 09:00:00,4909,0,0,1,295.34
2015-07-30 10:00:00,4448,0,0,1,297.11
2015-07-30 11:00:00,4900,0,0,1,298.82
2015-07-30 12:00:00,5077,0,0,1,299.68
2015-07-30 13:00:00,5026,0,0,1,300.76
2015-07-30 14:00:00,5416,0,0,1,301.05
2015-07-30 15:00:00,5771,0,0,1,301.36
2015-07-30 16:00:00,6462,0,0,1,301.5
2015-07-30 17:00:00,6367,0,0,1,301.33
2015-07-30 18:00:00,4932,0,0,1,301.13
2015-07-30 19:00:00,3660,0,0,1,300.25
2015-07-30 20:00:00,3250,0,0,32,297.43
2015-07-30 21:00:00,3096,0,0,1,296.3
2015-07-30 22:00:00,2385,0,0,40,294.7
2015-07-30 23:00:00,1469,0,0,1,294.76
2015-07-31 00:00:00,766,0,0,1,294.11
